date,mean,max,min
12/31/2021,28.0125,38.2,15.1
1/1/2022,27.45306122,38.6,18.1
1/2/2022,23.82708333,33.3,18.4
1/3/2022,18.77083333,23.9,15.8
1/4/2022,19.5875,23.8,15.2
1/5/2022,23.396,28.8,19.1
1/6/2022,23.72857143,31.2,16.8
1/7/2022,21.86734694,27.8,18
1/8/2022,18.15208333,21.5,16.8
1/9/2022,19.24375,25.1,15.4
1/10/2022,23.32708333,34.4,14.3
1/11/2022,24.23958333,31.3,18.3
1/12/2022,23.48958333,31.7,16
1/13/2022,25.57916667,36.1,16.2
1/14/2022,25.62083333,32.7,19.3
1/15/2022,20.83541667,26,18.1
1/16/2022,24.65,34.5,17.4
1/17/2022,20.97916667,25.6,16.8
1/18/2022,18.55,24,15.3
1/19/2022,20.22708333,28.4,13.4
1/20/2022,21.4375,31.1,11.5
1/21/2022,24.12708333,32.9,14.6
1/22/2022,25.49791667,34.7,14.8
1/23/2022,26.52708333,35.1,16.9
1/24/2022,27.74166667,36.7,18.8
1/25/2022,27.68333333,35.1,19.6
1/26/2022,27.43333333,37.7,18.9
1/27/2022,26.01836735,32.3,20.1
1/28/2022,24.846,33.9,19.7
1/29/2022,19.19583333,21.9,16.9
1/30/2022,23.41666667,30,18.6
1/31/2022,26.36875,34.1,20
2/1/2022,20.66530612,25.1,13.8
2/2/2022,16.05510204,19.4,13.9
2/3/2022,15.35833333,18.4,12.7
2/4/2022,17.81875,25.4,9.6
2/5/2022,19.69583333,27.2,11.2
2/6/2022,21.05833333,29.5,12.6
2/7/2022,21.4625,29.7,12.8
2/8/2022,22.4,31.7,12.9
2/9/2022,21.538,31.5,16.4
2/10/2022,19.76458333,25.1,16.5
2/11/2022,18.3244898,23.6,14.5
2/12/2022,20.83333333,29.7,12.3
2/13/2022,24.55416667,32.4,14.9
2/14/2022,23.39591837,34,15.8
2/15/2022,20.13958333,24.9,17.4
2/16/2022,20.2,26.9,15.5
2/17/2022,19.96041667,24.8,16.3
2/18/2022,17.42083333,21.9,14.4
2/19/2022,17.98541667,24.5,11.5
2/20/2022,17.97708333,29.8,10.2
2/21/2022,16.59791667,21.7,12.7
2/22/2022,17.52083333,25.2,11.2
2/23/2022,23.02083333,35.2,13.1
2/24/2022,21.32916667,26.2,18.4
2/25/2022,19.61875,23.7,17.2
2/26/2022,21.90208333,30.2,15.7
2/27/2022,20.17708333,26.9,14.3
2/28/2022,20.98333333,25.3,17.8
3/1/2022,21.78125,27,19.2
3/2/2022,23.30416667,30.1,19.2
3/3/2022,23.65208333,31.9,16
3/4/2022,23.93541667,32.7,15.7
3/5/2022,18.85625,21.7,16.5
3/6/2022,17.91041667,22.2,15.4
3/7/2022,18.97083333,25,13.7
3/8/2022,17.81875,21.6,14.8
3/9/2022,17.14375,23.5,13.7
3/10/2022,15.71458333,22,10.1
3/11/2022,15.12916667,21.2,8.2
3/12/2022,16.02708333,23.8,8.2
3/13/2022,21.02708333,29.6,12.2
3/14/2022,21.75833333,29.7,15.2
3/15/2022,21.46875,27.2,17.1
3/16/2022,19.15,22.4,16.9
3/17/2022,20.93541667,28.3,14.6
3/18/2022,19.2625,23.2,14.6
3/19/2022,20.20217391,30.2,10.8
3/20/2022,20.13695652,29,14.7
3/21/2022,21.48958333,30.8,17.1
3/22/2022,18.30425532,23.5,15.4
3/23/2022,15.82553191,19.6,11.8
3/24/2022,16.05833333,22,12.7
3/25/2022,15.23958333,21.6,8.6
3/26/2022,16.62083333,25.7,8.2
3/27/2022,19.9,29.1,11
3/28/2022,18.42916667,24.6,14.2
3/29/2022,16.72291667,21.4,12.6
3/30/2022,16.71666667,21,14
3/31/2022,15.47291667,21.4,11
4/1/2022,14.86458333,19.7,11.7
4/2/2022,14.97916667,17,13
4/3/2022,15.27708333,17.5,13.6
4/4/2022,15.63333333,17.7,13.8
4/5/2022,14.83958333,20.6,10
4/6/2022,16.75833333,22.5,13.8
4/7/2022,16.01666667,23.6,9.4
4/8/2022,17.56666667,24.3,11.3
4/9/2022,18.87916667,24.6,14.6
4/10/2022,20.1,26.2,13.6
4/11/2022,15.49166667,19,11.6
4/12/2022,13.83541667,16.8,11
4/13/2022,15.37083333,22.1,10.7
4/14/2022,15.93333333,24.4,7.8
4/15/2022,18.03333333,25.5,11.2
4/16/2022,20.05833333,28.5,13.8
4/17/2022,20.876,27.8,12
4/18/2022,16.24791667,17.6,15
4/19/2022,13.68125,15.4,10.2
4/20/2022,12.75625,19,7.2
4/21/2022,13.55208333,16.3,11.8
4/22/2022,12.12083333,18.4,6.1
4/23/2022,11.84166667,19.7,5.3
4/24/2022,12.1125,19.4,6.8
4/25/2022,13.13958333,23.5,5.4
4/26/2022,15.31875,22.3,7.6
4/27/2022,16.95625,20.8,13.1
4/28/2022,18.00208333,20.9,15.7
4/29/2022,18.38333333,20.9,14.7
4/30/2022,14.04693878,17.6,10.6
