date,avg_consumption,total_consumption
2018-01-01,13.53043035335689,3829.11179
2018-01-02,13.947899198606272,4003.04707
2018-01-03,13.684719407665506,3927.51447
2018-01-04,13.704865804195805,3919.59162
2018-01-05,13.478516388888888,3881.81272
2018-01-06,13.597319192982457,3875.23597
2018-01-07,17.07353158102767,4319.60349
2018-01-08,14.999475017421602,4304.84933
2018-01-09,14.913815729166666,4295.17893
2018-01-10,14.855214166666665,4278.30168
2018-01-11,12.017200244755244,3436.91927
2018-01-12,11.337449375,3265.1854200000002
2018-01-13,12.061819566787005,3341.12402
2018-01-14,13.137125251798562,3652.12082
2018-01-15,13.960662727272727,3992.74954
2018-01-16,13.70069875,3945.8012400000002
2018-01-17,13.083687083333334,3768.10188
2018-01-18,15.465208754448398,4345.72366
2018-01-19,18.559587591240877,5085.327
2018-01-20,12.709058013937282,3647.49965
2018-01-21,14.121710590277779,4067.05265
2018-01-22,15.130917916666666,4357.70436
2018-01-23,16.697838466898954,4792.27964
2018-01-24,16.408563204225352,4660.03195
2018-01-25,14.50379618881119,4148.08571
2018-01-26,13.497352785714286,3779.25878
2018-01-27,11.031653274647887,3132.98953
2018-01-28,12.84968570945946,3803.50697
2018-01-29,16.66522131487889,4816.24896
2018-01-30,17.665393900709223,4981.64108
2018-01-31,16.689468996415773,4656.36185
2018-02-01,16.068963604240285,4547.5167
2018-02-02,15.802908083623693,4535.43462
2018-02-03,12.563401423611111,3618.25961
2018-02-04,13.344674305555555,3843.2662
2018-02-05,15.570202202797203,4453.07783
2018-02-06,15.816395669014087,4491.85637
2018-02-07,15.797633498233214,4470.73028
2018-02-08,17.061499305555557,4913.7118
2018-02-09,18.629845783972126,5346.76574
2018-02-10,13.723804416961132,3883.83665
2018-02-11,14.848264250000001,4157.51399
2018-02-12,18.25886986013986,5222.03678
2018-02-13,16.236670244755246,4643.68769
2018-02-14,17.765453333333333,5116.45056
2018-02-15,16.50829195652174,4556.28858
2018-02-16,16.40294856140351,4674.84034
2018-02-17,12.191835874125875,3486.86506
2018-02-18,14.293152175438596,4073.54837
2018-02-19,16.34231567944251,4690.2446
2018-02-20,15.389882777777778,4432.28624
2018-02-21,15.653030035087719,4461.11356
2018-02-22,15.835183797909409,4544.69775
2018-02-23,14.493945381944444,4174.25627
2018-02-24,9.640227824561403,2747.46493
2018-02-25,14.010180492957746,3978.89126
2018-02-26,18.407038408304498,5319.6341
2018-02-27,18.882041979166665,5438.02809
2018-02-28,17.844475520833335,5139.20895
2018-03-01,16.54213966037736,4383.66701
2018-03-02,18.036650034722225,5194.55521
2018-03-03,12.549974409722221,3614.39263
2018-03-04,14.512224270833334,4179.52059
2018-03-05,17.468423368055554,5030.90593
2018-03-06,16.99328701388889,4894.06666
2018-03-07,16.859812256944444,4855.62593
2018-03-08,17.72271576388889,5104.14214
2018-03-09,16.290443958333334,4691.64786
2018-03-10,11.87410048611111,3419.74094
2018-03-11,14.558283090277778,4192.78553
2018-03-12,17.423489930555558,5017.9651
2018-03-13,17.47655045138889,5033.24653
2018-03-14,17.097246770833333,4924.00707
2018-03-15,17.09744309027778,4924.06361
2018-03-16,17.20319212543554,4937.31614
2018-03-17,12.801281993006993,3661.16665
2018-03-18,14.002216363636363,4004.63388
2018-03-19,16.45601236111111,4739.33156
2018-03-20,18.085513506944444,5208.62789
2018-03-21,17.184085381944445,4949.01659
2018-03-22,16.58028260416667,4775.12139
2018-03-23,16.004488506944444,4609.29269
2018-03-24,14.639348333333333,4216.13232
2018-03-25,13.638587816901408,3873.35894
2018-03-26,17.8250309375,5133.60891
2018-03-27,18.010419055944055,5150.97985
2018-03-28,16.056510347222222,4624.27498
2018-03-29,16.33878440140845,4640.21477
2018-03-30,14.367316461538461,3735.50228
2018-03-31,13.513823625954199,3540.62179
2018-04-01,13.835190108695652,3818.51247
2018-04-02,14.383459586466165,3826.00025
2018-04-03,14.595360492424243,3853.17517
2018-04-04,15.702038013937283,4506.48491
2018-04-05,15.25778375,4394.24172
2018-04-06,15.046677291666665,4333.44306
2018-04-07,12.539208021201414,3548.59587
2018-04-08,13.178689547038328,3782.2839
2018-04-09,14.57268606271777,4182.3609
2018-04-10,13.814112020905924,3964.65015
2018-04-11,12.581117326388888,3623.36179
2018-04-12,9.884220590277778,2846.65553
2018-04-13,11.615984652777778,3345.40358
2018-04-14,11.604489756944444,3342.09305
2018-04-15,13.922579270833333,4009.70283
2018-04-16,15.86455736111111,4568.99252
2018-04-17,16.442229722222223,4735.36216
2018-04-18,16.132970555555556,4646.29552
2018-04-19,15.583683333333333,4488.1008
2018-04-20,15.507875208333335,4466.26806
2018-04-21,13.184739032258065,3678.54219
2018-04-22,13.6829993728223,3927.02082
2018-04-23,16.26028451388889,4682.96194
2018-04-24,16.635817370242215,4807.75122
2018-04-25,15.062661605839416,4127.16928
2018-04-26,16.833755625,4848.12162
2018-04-27,17.071217847222222,4916.51074
2018-04-28,14.693332422145328,4246.37307
2018-04-29,15.000898650519032,4335.25971
2018-04-30,18.195787212543554,5222.19093
2018-05-01,18.31028545138889,5273.36221
2018-05-02,17.533877923875433,5067.29072
2018-05-03,16.70377020833333,4810.68582
2018-05-04,17.68667041666667,5093.76108
2018-05-05,14.421618133802818,4095.7395500000002
2018-05-06,14.761210175438597,4206.9449
2018-05-07,17.541885243055557,5052.0629500000005
2018-05-08,17.697762916666665,5096.95572
2018-05-09,17.941566550522648,5149.2296
2018-05-10,18.661091527777778,5374.39436
2018-05-11,18.813087526132406,5399.35612
2018-05-12,14.268253098591549,4052.18388
