date,avg_consumption,total_consumption
7/2/2018,88.26822917,8473.75
7/3/2018,87.703125,8419.5
7/4/2018,85.12760417,8172.25
7/5/2018,87.546875,8404.5
7/6/2018,87.18489583,8369.75
7/7/2018,82.56510417,7926.25
7/8/2018,80.33072917,7711.75
7/9/2018,87.19270833,8370.5
7/10/2018,90.15625,8655
7/11/2018,90.56510417,8694.25
7/12/2018,87.99739583,8447.75
7/13/2018,89.61458333,8603
7/14/2018,88.65104167,8510.5
7/15/2018,88.5546875,8501.25
7/16/2018,93.05729167,8933.5
7/17/2018,92.71875,8901
7/18/2018,92.5625,8886
7/19/2018,91.86197917,8818.75
7/20/2018,92.609375,8890.5
7/21/2018,87.99739583,8447.75
7/22/2018,87.82291667,8431
7/23/2018,84.38020833,8100.5
7/24/2018,81.546875,7828.5
7/25/2018,84.34114583,8096.75
7/26/2018,90.703125,8707.5
7/27/2018,95.28645833,9147.5
7/28/2018,88.5390625,8499.75
7/29/2018,87.74739583,8423.75
7/30/2018,94.70572917,9091.75
7/31/2018,97.20833333,9332
8/1/2018,97.70833333,9380
8/2/2018,96.97395833,9309.5
8/3/2018,96.625,9276
8/4/2018,92.97395833,8925.5
8/5/2018,94.1796875,9041.25
8/6/2018,97.3828125,9348.75
8/7/2018,98.57291667,9463
8/8/2018,98.83854167,9488.5
8/9/2018,98.50260417,9456.25
8/10/2018,97.46875,9357
8/11/2018,92.50520833,8880.5
8/12/2018,91.59114583,8792.75
8/13/2018,97.77604167,9386.5
8/14/2018,90.55729167,8693.5
8/15/2018,91.62239583,8795.75
8/16/2018,99.65104167,9566.5
8/17/2018,97.97395833,9405.5
8/18/2018,93.99739583,9023.75
8/19/2018,86.44791667,8299
8/20/2018,91.27604167,8762.5
8/21/2018,99.15625,9519
8/22/2018,95.61458333,9179
8/23/2018,91.83072917,8815.75
8/24/2018,95.83854167,9200.5
8/25/2018,92.32291667,8863
8/26/2018,92.88020833,8916.5
8/27/2018,96.94791667,9307
8/28/2018,93.55729167,8981.5
8/29/2018,85.27864583,8186.75
8/30/2018,83.04166667,7972
8/31/2018,88.36458333,8483
9/1/2018,89.484375,8590.5
9/2/2018,79.56510417,7638.25
9/3/2018,87.44270833,8394.5
9/4/2018,97.4765625,9357.75
9/5/2018,91.6953125,8802.75
9/6/2018,83.84895833,8049.5
9/7/2018,97.40625,9351
9/8/2018,96.53125,9267
9/9/2018,95.90104167,9206.5
9/10/2018,100.6953125,9666.75
9/11/2018,101.9765625,9789.75
9/12/2018,99.07552083,9511.25
9/13/2018,98.10416667,9418
9/14/2018,99.57291667,9559
9/15/2018,94.015625,9025.5
9/16/2018,93.13020833,8940.5
9/17/2018,96.74739583,9287.75
9/18/2018,99.94270833,9594.5
9/19/2018,100.65625,9663
9/20/2018,99.4296875,9545.25
9/21/2018,99.30989583,9533.75
9/22/2018,95.453125,9163.5
9/23/2018,94.78645833,9099.5
9/24/2018,97.796875,9388.5
9/25/2018,96.74479167,9287.5
9/26/2018,98.2734375,9434.25
9/27/2018,98.50520833,9456.5
9/28/2018,95.47916667,9166
9/29/2018,93.78385417,9003.25
9/30/2018,94,9024
10/1/2018,98.79166667,9484
10/2/2018,94.37239583,9059.75
10/3/2018,96.90625,9303
10/4/2018,102.421875,9832.5
10/5/2018,102.0651042,9798.25
10/6/2018,91.3671875,8771.25
10/7/2018,82.97443182,7301.75
10/8/2018,92.56770833,8886.5
10/9/2018,97.63541667,9373
10/10/2018,102.4401042,9834.25
10/11/2018,102.2604167,9817
10/12/2018,101.1796875,9713.25
10/13/2018,95.703125,9187.5
10/14/2018,96.86944444,8718.25
10/15/2018,97.27864583,9338.75
10/16/2018,91.25260417,8760.25
10/17/2018,98.72395833,9477.5
10/18/2018,104.7942708,10060.25
10/19/2018,99.890625,9589.5
10/20/2018,82.80729167,7949.5
10/21/2018,82.11458333,7883
10/22/2018,90.25520833,8664.5
10/23/2018,94.59895833,9081.5
10/24/2018,92.171875,8848.5
10/25/2018,91.12760417,8748.25
10/26/2018,91.046875,8740.5
10/27/2018,87.3046875,8381.25
10/28/2018,86.5546875,8309.25
10/29/2018,91.70572917,8803.75
10/30/2018,92.52604167,8882.5
10/31/2018,96.03385417,9219.25
11/1/2018,96.13020833,9228.5
11/2/2018,96.96703297,8824
11/3/2018,89.65104167,8606.5
11/4/2018,94.42708333,9065
11/5/2018,95.37760417,9156.25
11/6/2018,93.16145833,8943.5
11/7/2018,91.36197917,8770.75
11/8/2018,95.32291667,9151
11/9/2018,97.52083333,9362
11/10/2018,93.34375,8961
11/11/2018,93.55729167,8981.5
11/12/2018,98.78645833,9483.5
11/13/2018,94.16145833,9039.5
11/14/2018,91.09895833,8745.5
11/15/2018,95.75,9192
11/16/2018,93.69270833,8994.5
11/17/2018,89.828125,8623.5
11/18/2018,88.55729167,8501.5
11/19/2018,89.25,8568
11/20/2018,96.125,9228
11/21/2018,96.59375,9273
11/22/2018,94.55729167,9077.5
11/23/2018,91.97916667,8830
11/24/2018,85.01041667,8161
11/25/2018,82.80208333,7949
11/26/2018,89.90625,8631
11/27/2018,91.9375,8826
11/28/2018,93.82291667,9007
11/29/2018,93.66666667,8992
11/30/2018,85.46354167,8204.5
12/1/2018,86.5625,8310
12/2/2018,85.22916667,8182
12/3/2018,91.61979167,8795.5
12/4/2018,90.92708333,8729
12/5/2018,93.390625,8965.5
12/6/2018,92.20833333,8852
12/7/2018,99.44270833,9546.5
12/8/2018,82.34375,7905
12/9/2018,81.97916667,7870
12/10/2018,98.109375,9418.5
12/11/2018,96.96354167,9308.5
12/12/2018,95.19270833,9138.5
12/13/2018,98.234375,9430.5
12/14/2018,94.75,9096
12/15/2018,83.40625,8007
12/16/2018,81.94791667,7867
12/17/2018,95.05729167,9125.5
12/18/2018,101.34375,9729
12/19/2018,96.21875,9237
12/20/2018,87.90104167,8438.5
12/21/2018,93.05376344,8654
12/22/2018,89.93229167,8633.5
12/23/2018,91.14583333,8750
12/24/2018,88.40104167,8486.5
12/25/2018,84.203125,8083.5
12/26/2018,83.88020833,8052.5
12/27/2018,75.21875,7221
12/28/2018,70.90625,6807
12/29/2018,70.79166667,6796
12/30/2018,72.265625,6937.5
12/31/2018,72.41145833,6951.5
1/1/2019,70.14736842,6664
1/2/2019,89.55729167,8597.5
1/3/2019,103.5611111,9320.5
1/4/2019,102.8515625,6582.5
1/5/2019,97.43229167,9353.5
1/6/2019,93.11979167,8939.5
1/7/2019,98.49479167,9455.5
1/8/2019,98.41145833,9447.5
1/9/2019,96.54166667,9268
1/10/2019,95.66145833,9183.5
1/11/2019,100.2578947,9524.5
1/12/2019,85.7578125,5488.5
1/13/2019,82.25520833,7896.5
1/14/2019,82.88461538,3232.5
1/15/2019,96.55913978,8980
1/16/2019,97.94791667,9403
1/17/2019,96.32291667,9247
1/18/2019,94.734375,9094.5
1/19/2019,90.00520833,8640.5
1/20/2019,89.38020833,8580.5
1/21/2019,95.60416667,9178
1/22/2019,97.07291667,9319
1/23/2019,95.94791667,9211
1/24/2019,94.82291667,9103
1/25/2019,96.30208333,9245
1/26/2019,93.8125,9006
1/27/2019,89.13541667,8557
1/28/2019,89.67708333,8609
1/29/2019,96.31770833,9246.5
1/30/2019,95.26041667,9145
1/31/2019,84.88020833,8148.5
2/1/2019,91.44791667,8779
2/2/2019,87.44791667,8395
2/3/2019,85.31770833,8190.5
2/4/2019,89.24418605,7675
2/5/2019,98.21428571,7562.5
2/6/2019,105.9545455,4662
2/7/2019,107.2954545,4721
2/8/2019,102.9375,9882
2/9/2019,95.31770833,9150.5
2/10/2019,94.70833333,9092
2/11/2019,101.0268817,9395.5
2/12/2019,99.75520833,9576.5
2/13/2019,96.13541667,9229
2/14/2019,95.546875,9172.5
2/15/2019,98.02631579,9312.5
2/16/2019,95.03645833,9123.5
2/17/2019,95.75,9192
2/18/2019,100.765625,9673.5
2/19/2019,96.3125,9246
2/20/2019,96.45833333,9260
2/21/2019,95.13020833,9132.5
2/22/2019,94.91666667,9112
2/23/2019,96.30208333,9245
2/24/2019,97.60416667,9370
2/25/2019,100.9545455,6663
2/26/2019,97.51704545,8581.5
2/27/2019,96.65909091,8506
2/28/2019,103.2945205,7540.5
3/1/2019,97.68072289,8107.5
3/2/2019,91.140625,8749.5
3/3/2019,95.953125,9211.5
3/4/2019,88.23404255,4147
3/5/2019,101.0581395,4345.5
3/6/2019,106.1267606,7535
3/7/2019,101.7291667,7324.5
3/8/2019,106.4122807,6065.5
3/9/2019,104.7972973,7755
3/10/2019,106.5684211,10124
3/11/2019,105.5714286,5912
3/12/2019,104.1830986,7397
3/13/2019,103.3373494,8577
3/14/2019,96.94791667,9307
3/15/2019,97.046875,9316.5
3/16/2019,97.03645833,9315.5
3/17/2019,98.03125,9411
3/18/2019,102.6470588,8725
3/19/2019,103,8652
3/20/2019,102.6875,8215
3/21/2019,87.70454545,3859
3/22/2019,108.9,4900.5
3/23/2019,101.8229167,9775
3/24/2019,101.4479167,9739
3/25/2019,102.7916667,9868
3/26/2019,100.4270833,9641
3/27/2019,98.30729167,9437.5
3/28/2019,97.83333333,9392
3/29/2019,98.15625,9423
3/30/2019,90.96354167,8732.5
3/31/2019,92.19791667,8851
4/1/2019,96.28645833,9243.5
4/2/2019,95.33854167,9152.5
4/3/2019,96.33333333,9248
4/4/2019,94.234375,9046.5
4/5/2019,96.40104167,9254.5
4/6/2019,89.328125,8575.5
4/7/2019,88.859375,8530.5
4/8/2019,94.39583333,9062
4/9/2019,92.30729167,8861.5
4/10/2019,91.38020833,8772.5
4/11/2019,92.39583333,8870
4/12/2019,94.39583333,9062
4/13/2019,94.71354167,9092.5
4/14/2019,88.99479167,8543.5
4/15/2019,88.0989011,8017
4/16/2019,92.70833333,7787.5
4/17/2019,97.65517241,8496
4/18/2019,95.88020833,9204.5
4/19/2019,86.83333333,8336
4/20/2019,88.77083333,8522
4/21/2019,90.51041667,8689
4/22/2019,88.40104167,8486.5
4/23/2019,89.33854167,8576.5
4/24/2019,93.22916667,8950
4/25/2019,88.08854167,8456.5
4/26/2019,92.41145833,8871.5
4/27/2019,89.75520833,8616.5
4/28/2019,91.140625,8749.5
4/29/2019,93.98958333,9023
4/30/2019,94.49479167,9071.5
5/1/2019,95.40625,9159
5/2/2019,93.15625,8943
