date,avg_consumption,total_consumption,mean_temp,max_temp,min_temp,is_holiday,is_semester,is_exam,lib_avg_consumption,lib_total_consumption,mixed_avg_consumption,mixed_total_consumption,off_avg_consumption,off_total_consumption,tea_avg_consumption,tea_total_consumption
1/1/2018,13.82464301,54952.95596,19.368125,27.3,14.7,1,0,0,63.99210526,6079.25,13.55346436,29017.96719,13.53043035,3829.11179,10.79334852,3864.01877
1/2/2018,15.40938918,63178.49562,18.71173611,23.7,16.1,0,1,0,69.99739583,6719.75,15.49721226,33814.91715,13.9478992,4003.04707,12.30359168,4527.72174
1/3/2018,15.40026368,63633.88952,17.52326389,23.4,13.5,0,1,0,68.81119792,6605.875,15.63406086,34348.03172,13.68471941,3927.51447,13.25308055,5036.17061
1/4/2018,16.02791337,66419.673,18.49194444,26.7,10.7,0,1,0,66.68880208,6402.125,16.57926367,36441.22155,13.7048658,3919.59162,13.59157654,5219.16539
1/5/2018,16.50404798,68178.22221,22.29805556,32.6,13.1,0,1,0,67.88541667,6517,17.20691761,37425.04581,13.47851639,3881.81272,14.02549607,5385.79049
1/6/2018,14.63140859,58540.26575,27.97763889,42,16.4,0,1,0,71.97222222,5829.75,14.30376491,29794.7423,13.59731919,3875.23597,12.27438242,4713.36285
1/7/2018,14.0124968,50515.05095,19.86298611,23.8,17.2,0,1,0,75.21354167,7220.5,12.09552526,23803.99372,17.07353158,4319.60349,12.49936679,4474.77331
1/8/2018,16.54339467,67877.54833,19.33951389,24.3,16.1,0,1,0,78.75,7560,16.91385449,35925.02694,14.99947502,4304.84933,13.82818419,5282.36636
1/9/2018,16.49128265,68141.97991,18.50326389,23.7,14.9,0,1,0,78.68619792,7553.875,16.8438436,36214.26375,14.91381573,4295.17893,14.01066616,5366.08514
1/10/2018,16.86419816,69092.61986,19.63145833,27.5,11.8,0,1,0,79.921875,7672.5,17.2212944,37111.88943,14.85521417,4278.30168,13.71406658,5170.2031
1/11/2018,16.2146884,64729.03611,24.94930556,34.5,12.7,0,1,0,84.42025862,4896.375,18.10869993,37810.96546,12.01720024,3436.91927,11.93286073,4260.03128
1/12/2018,17.17045403,69797.89564,23.97923611,29.9,17,0,1,0,108.298913,7472.625,18.42795261,39804.37764,11.33744938,3265.18542,11.70464008,4131.73795
1/13/2018,13.54917671,52787.59247,15.61888889,21.6,11.1,0,1,0,96.49869792,9263.875,12.30883864,24925.39825,12.06181957,3341.12402,8.531443065,2226.70664
1/14/2018,13.63921328,55538.87649,15.42555556,20.4,10.9,0,1,0,93.76171875,9001.125,11.95506804,24711.12564,13.13712525,3652.12082,11.3045262,4973.99153
1/15/2018,16.04890542,69828.78747,17.15180556,22.2,13.9,0,1,0,84.5,8112,16.35375799,35634.83865,13.96066273,3992.74954,12.605758,6038.15808
1/16/2018,17.13276812,75075.78988,18.84659722,27.2,10,0,1,0,91.98567708,8830.625,17.97123602,39518.748,13.70069875,3945.80124,12.8558399,6170.80315
1/17/2018,17.98216765,77557.08906,21.72951389,32.7,10.7,0,1,0,102.1184896,9803.375,19.13961701,41341.57275,13.08368708,3768.10188,12.91131086,6145.78397
1/18/2018,18.56888757,75352.54576,27.83326389,38.5,14.1,0,1,0,90.59876543,7338.5,20.47277459,41027.44027,15.46520875,4345.72366,13.76443313,6427.99027
1/19/2018,17.88738553,69492.4928,29.28916667,41.7,17.9,0,1,0,79.07575758,5219,19.795769,37889.10187,18.55958759,5085.327,13.07082478,6182.50012
1/20/2018,15.40610762,64027.78326,22.46979167,28.1,19.1,0,1,0,78.98697917,7582.75,15.27933941,31215.69041,12.70905801,3647.49965,11.8752474,5260.7346
1/21/2018,15.19744703,63327.76178,24.46534722,30.3,20.3,0,1,0,80.03125,7683,14.75405943,30408.11649,14.12171059,4067.05265,11.72153399,5227.80416
1/22/2018,17.37168316,71779.7948,22.45951389,28.6,18.2,0,1,0,85.0304878,6972.5,18.24620982,37514.2074,15.13091792,4357.70436,13.02758684,6188.10375
1/23/2018,17.67680361,75250.15295,20.59868056,26.7,16.2,0,1,0,97.21381579,7388.25,18.54607944,39391.87272,16.69783847,4792.27964,12.73048247,6085.17062
1/24/2018,17.49411265,75172.20205,19.65555556,26.6,12.9,0,1,0,104.3320313,6677.25,18.6898849,40370.15139,16.4085632,4660.03195,12.99634147,6199.25488
1/25/2018,16.89790585,69501.08676,22.58381944,32.5,15.9,0,1,0,97.79069767,4205,18.75274935,38311.86693,14.50379619,4148.08571,12.7813165,6058.34402
1/26/2018,17.0617514,72546.56695,23.88159722,32.6,20.5,1,0,0,115.2634615,7492.125,18.3834297,39175.08869,13.49735279,3779.25878,11.83028426,5643.04559
1/27/2018,15.49939011,64353.46772,26.64506944,35.3,20.9,0,1,0,115.0166667,5175.75,16.31987902,34467.58449,11.03165327,3132.98953,12.65794852,5139.1271
1/28/2018,16.39712547,66162.40126,30.53569444,38.1,21.6,0,1,0,91.27272727,5020,17.01351516,34571.4628,12.84968571,3803.50697,15.50334977,5286.64227
1/29/2018,19.19938603,73034.46445,27.680625,34.7,18.8,0,1,0,83.828125,7376.875,20.91816135,38196.56262,16.66522131,4816.24896,14.5635613,5825.42452
1/30/2018,16.9393185,72889.8875,17.00944444,21.1,14.2,0,1,0,92.65,5095.75,18.33346005,39545.27332,17.6653939,4981.64108,13.09922349,6222.13116
1/31/2018,17.108808,74354.87955,15.81659722,20.2,12.3,0,1,0,104.4005682,9187.25,17.51930714,38559.99502,16.689469,4656.36185,12.81006734,6071.97192
2/1/2018,17.09750149,74459.61899,16.40708333,23.9,9.2,0,1,0,99.9,9490.5,17.44928083,38458.21495,16.0689636,4547.5167,13.12082683,6258.6344
2/2/2018,17.3470744,74661.80822,18.30263889,24.6,11.5,0,1,0,98.90725806,9198.375,17.78083033,38957.79925,15.80290808,4535.43462,14.01427494,5928.0383
2/3/2018,14.58236835,61683.41812,20.88270833,29.1,12.8,0,1,0,68.88802083,6613.25,14.47817632,31909.90061,12.56340142,3618.25961,14.01843734,5004.58213
2/4/2018,14.6683472,62604.50586,20.94291667,29.6,12.9,0,1,0,73.47526042,7053.625,14.51858745,31824.74369,13.34467431,3843.2662,12.24495075,5253.08387
2/5/2018,17.70989086,76595.27796,20.89201389,29.9,15.9,0,1,0,81.24479167,7799.5,18.88729267,41023.19968,15.5702022,4453.07783,13.06832295,6155.18011
2/6/2018,18.7433021,78571.9224,23.64895833,32.3,16.1,0,1,0,99.10807292,9514.375,19.48865385,41199.01423,15.81639567,4491.85637,13.81346603,6437.07517
2/7/2018,18.33244565,71918.18429,27.37458333,38.1,16.8,0,1,0,102.0846354,9800.125,19.00501771,36337.59386,15.7976335,4470.73028,12.99443275,5899.47247
2/8/2018,19.29883675,79183.12719,24.23395833,30.4,19.2,0,1,0,105.53125,10131,20.12360694,40086.22502,17.06149931,4913.7118,14.50467708,6614.13275
2/9/2018,19.12751063,82018.76557,22.54569444,28.7,19.9,0,1,0,103.6640625,9951.75,20.23906669,42805.62604,18.62984578,5346.76574,13.30524634,6359.90775
2/10/2018,16.38168564,70949.08051,22.61701389,29.2,16.6,0,0,0,97.13802083,9325.25,16.99825774,36903.21755,13.72380442,3883.83665,10.62558381,5047.15231
2/11/2018,15.14672101,64328.12412,18.2125,23.4,14.2,0,0,0,95.97135417,9213.25,14.60335065,31908.32116,14.84826425,4157.51399,10.18618379,4889.36822
2/12/2018,18.05310863,78729.60674,18.77354167,24.1,15.5,0,0,0,99.1328125,9516.75,18.67416413,40765.7003,18.25886986,5222.03678,12.76939157,6116.53856
2/13/2018,18.19378925,79015.6267,20.63979167,29.9,10.6,0,0,0,98.45833333,9452,18.97732478,41066.93082,16.23667024,4643.68769,13.2317487,6192.45839
2/14/2018,18.66818556,81617.30727,21.17791667,24.5,15.6,0,0,0,98.9296875,9497.25,19.59485604,42599.21703,17.76545333,5116.45056,13.25555815,6362.66791
2/15/2018,18.29025321,76581.29018,18.03951389,24.3,10,0,0,0,98.42361111,8858.125,19.20524664,39850.88677,16.50829196,4556.28858,13.2690002,6037.39509
2/16/2018,17.64117952,75839.43076,18.48597222,23.8,14.4,0,0,0,97.68947368,9280.5,18.01465641,38551.36472,16.40294856,4674.84034,12.77320222,6041.72465
2/17/2018,15.1623969,65334.76824,18.39944444,28.5,9.4,0,0,0,93.78515625,9003.375,15.02589685,32501.01489,12.19183587,3486.86506,9.904049436,4744.03968
2/18/2018,15.24394511,64969.69407,19.09548611,28.4,11.6,0,0,0,93.37239583,8963.75,14.61608047,31249.18004,14.29315218,4073.54837,9.960716931,4771.18341
2/19/2018,18.28844796,78676.90311,20.45243056,27.1,16.7,1,0,0,97.47005208,9357.125,18.81996497,40331.18494,16.34231568,4690.2446,12.87972267,6130.74799
2/20/2018,18.3976864,78521.32556,20.84340278,30.6,12.4,0,0,1,96.21354167,9236.5,18.8715227,40422.80163,15.38988278,4432.28624,13.91491238,6303.45531
2/21/2018,18.54590283,80637.58552,21.97527778,29,14.3,0,0,1,96.84375,9297,19.34106618,41931.43148,15.65303004,4461.11356,13.21315918,6263.03745
2/22/2018,18.67659086,78348.29867,24.30319444,31.6,18.6,0,0,1,97.11067708,9322.625,19.41614464,40366.16471,15.8351838,4544.69775,12.73478987,5743.39023
2/23/2018,18.86021349,79099.73537,26.17694444,34,20.1,0,0,1,97.5078125,9360.75,19.58609252,40288.59232,14.49394538,4174.25627,13.20582806,6206.73919
2/24/2018,15.90636415,69065.43313,24.55375,31.7,17,0,0,0,90.98828125,8734.875,15.95855883,34646.03123,9.640227825,2747.46493,11.36321548,5329.34806
2/25/2018,14.52672556,61941.95777,17.11013889,21.4,14.8,0,0,0,89.62369792,8603.875,13.29559285,28891.32327,14.01018049,3978.89126,11.33622521,5157.98247
2/26/2018,18.29701631,78951.62539,19.76895833,28.4,11.7,0,0,0,96.63020833,9276.5,18.33727543,39956.92316,18.40703841,5319.6341,13.1384282,6069.95383
2/27/2018,18.84906047,79015.26147,22.61854167,31.3,12,0,0,0,92.97526042,8925.625,19.2366862,40435.51439,18.88204198,5438.02809,14.01686324,6181.43669
2/28/2018,18.39280018,75907.08635,23.66486111,32.7,16.3,0,0,0,81.49739583,7823.75,19.08211958,38889.35971,17.84447552,5139.20895,13.78901244,6205.0556
3/1/2018,17.97230563,71781.38867,17.43618056,22.1,14.8,0,0,0,93.59638554,7768.5,18.86838041,36378.23743,16.54213966,4383.66701,13.43684118,5562.85225
3/2/2018,18.50330866,80248.84966,18.75076389,25.5,13.4,0,0,0,94.70052083,9091.25,19.08716835,41380.98098,18.03665003,5194.55521,13.23054213,6337.42968
3/3/2018,15.72634549,67481.74848,20.42104167,34,11.8,0,0,0,90.1640625,8655.75,15.69939479,33471.1097,12.54997441,3614.39263,11.53294863,5535.81534
3/4/2018,14.76976148,64396.16005,17.76305556,23.2,14.4,0,0,0,89.08463542,8552.125,14.01724022,30641.68712,14.51222427,4179.52059,11.06712675,5312.22084
3/5/2018,18.2316,79234.53361,16.41284722,21.7,12,0,1,0,95.75390625,9192.375,18.71095189,40752.45321,17.46842337,5030.90593,13.57490584,6203.73197
3/6/2018,18.55660143,80071.73516,18.59229167,28.2,11.2,0,1,0,97.42317708,9352.625,18.89406237,40660.02223,16.99328701,4894.06666,13.90385839,6548.7173
3/7/2018,18.85196347,79423.3221,21.135625,31.2,11.9,0,1,0,97.90885417,9399.25,19.49017129,40792.92852,16.85981226,4855.62593,14.14859471,6423.462
3/8/2018,18.60323722,76998.79887,22.018125,31.8,11.5,0,1,0,97.20572917,9331.75,18.86187928,38421.64809,17.72271576,5104.14214,13.88003876,6246.01744
3/9/2018,18.93060161,79527.45736,22.19027778,32.4,11.4,0,1,0,96.28385417,9243.25,19.75185955,41241.88274,16.29044396,4691.64786,13.89986964,6519.03886
3/10/2018,16.61286533,70671.12911,23.89152778,35.4,11.3,0,1,0,91.86328125,8818.875,16.56894481,35722.64501,11.87410049,3419.74094,12.46851463,5386.39832
3/11/2018,15.91742294,67935.5611,19.955,25.3,15.2,0,1,0,85.03645833,8163.5,15.48468008,33493.36302,14.55828309,4192.78553,12.40146924,5382.23765
3/12/2018,18.25126072,78936.70261,17.30291667,21.1,15.7,0,1,0,81.7890625,7851.75,19.24838808,42288.70861,17.42348993,5017.9651,13.17292535,6178.10199
3/13/2018,18.30202004,79028.12253,17.12472222,22.3,13.7,0,1,0,90.29296875,8668.125,18.94468774,40825.80209,17.47655045,5033.24653,13.37580022,6045.8617
3/14/2018,18.55701424,79906.50332,16.55763889,23.4,11,0,1,0,97.0234375,9314.25,19.06759275,41033.4596,17.09724677,4924.00707,13.61486837,6085.84616
3/15/2018,18.43655748,79424.68962,16.82666667,22.3,13.5,0,1,0,96.47395833,9261.5,19.00236387,40912.08942,17.09744309,4924.06361,14.63834874,6528.70354
3/16/2018,18.24174213,78348.28243,17.55826389,28.2,9,0,1,0,94.37760417,9060.25,18.56030104,40016.00904,17.20319213,4937.31614,15.08440745,6516.46402
3/17/2018,16.27163789,70472.4637,25.92625,31.7,19.3,0,1,0,90.53645833,8691.5,16.53853885,36302.09278,12.80128199,3661.16665,12.17022579,5318.38867
3/18/2018,15.80926137,68232.77206,23.03006944,30.4,15.2,0,1,0,89.8828125,8628.75,15.5102858,34076.0979,14.00221636,4004.63388,12.19053533,5302.88287
3/19/2018,18.51853261,79463.02342,19.21888889,28.5,12.8,0,1,0,95.65885417,9183.25,19.23194163,41117.89121,16.45601236,4739.33156,13.38879358,6091.90108
3/20/2018,18.49448602,79230.37809,15.88027778,18.5,13.5,0,1,0,96.73177083,9286.25,18.95999356,40858.78613,18.08551351,5208.62789,13.87403924,6173.94746
3/21/2018,18.32063071,78393.97881,17.29548611,26.6,9.1,0,1,0,95.97135417,9213.25,18.74300792,40409.92508,17.18408538,4949.01659,13.45251982,6053.63392
3/22/2018,18.1959926,78552.10007,19.17506944,28.8,10,0,1,0,88.70833333,8516,18.89895723,40783.94971,16.5802826,4775.12139,13.26325111,5955.19975
3/23/2018,18.07503802,77614.21325,21.83555556,29.8,14,0,1,0,86.671875,8320.5,18.80640798,39907.19774,16.00448851,4609.29269,13.84427435,6368.3662
3/24/2018,15.08500792,66313.69482,20.35819444,24.1,17.4,0,1,0,77.98177083,7486.25,14.75824884,32409.11445,14.63934833,4216.13232,11.65878527,5596.21693
3/25/2018,14.14871359,62013.81165,20.65791667,26.1,10.9,0,1,0,63.140625,6061.5,13.54564601,29705.60169,13.63858782,3873.35894,11.72839079,5629.62758
3/26/2018,17.26305594,75249.66085,13.39166667,18.5,9.7,0,1,0,75.078125,7207.5,17.88468855,38934.96697,17.82503094,5133.60891,13.07111136,5947.35567
3/27/2018,17.78740278,77570.86354,14.91701389,21.9,7.2,0,1,0,78.59895833,7545.5,18.76995727,41181.28624,18.01041906,5150.97985,12.85061439,5705.67279
3/28/2018,17.59888633,73844.92702,21.9675,30.9,16.8,0,1,0,71.94791667,6907,18.75099137,39639.59576,16.05651035,4624.27498,12.88866065,5748.34265
3/29/2018,18.15116266,78013.69711,17.976875,23.5,14.3,0,1,0,81.484375,7822.5,19.25733974,41961.74329,16.3387844,4640.21477,13.3988855,6190.2851
3/30/2018,15.3672945,66709.42541,16.13902778,23.8,10.1,1,0,0,66.45052083,6379.25,16.08882048,35443.67152,14.36731646,3735.50228,11.62763435,5581.26449
3/31/2018,14.09204076,60807.1559,17.04409722,24.8,11.6,1,0,0,66.125,6348,14.31119836,31370.14681,13.51382363,3540.62179,10.83654299,5104.01175
4/1/2018,13.9914105,60750.70439,18.31118056,27.8,10.6,1,0,0,65.87760417,6324.25,14.21018496,31205.56617,13.83519011,3818.51247,10.69457313,5026.44937
4/2/2018,14.79843244,64106.80934,16.928125,21.5,13.9,1,0,0,66.140625,6349.5,15.46251442,34017.53172,14.38345959,3826.00025,10.83162319,5199.17913
4/3/2018,15.2921894,65817.58319,15.77618056,21.7,11.5,1,0,0,69.91927083,6712.25,15.64439303,34495.88664,14.59536049,3853.17517,11.48440183,5512.51288
4/4/2018,17.02741346,74239.5227,16.14180556,24.5,11.1,0,1,0,85.58333333,8216,17.51346185,38161.83338,15.70203801,4506.48491,12.77806406,6107.91462
4/5/2018,17.07246268,74948.11115,15.09916667,20.1,12.4,0,1,0,80.31770833,7710.5,17.90251539,39367.63135,15.25778375,4394.24172,12.72237773,6106.74131
4/6/2018,16.90299276,74288.65317,16.21090278,22.2,11.9,0,1,0,81.0703125,7782.75,17.83795096,39136.46441,15.04667729,4333.44306,12.67572194,6071.67081
4/7/2018,14.45527948,62967.1974,14.75215278,23.5,6.8,0,1,0,79.09895833,7593.5,14.27038301,31437.65378,12.53920802,3548.59587,10.87014979,5152.451
4/8/2018,14.69355573,63990.43521,19.43013889,30.2,8.5,0,1,0,78.8671875,7571.25,14.47713425,31806.26395,13.17868955,3782.2839,10.69034514,5056.53325
4/9/2018,17.43887345,75231.30005,19.09638889,25.1,13.6,0,1,0,83.95833333,8060,18.05399525,38653.60383,14.57268606,4182.3609,13.29385771,5968.94211
4/10/2018,18.2503243,77728.13118,22.76020833,30.2,13.5,0,1,0,84.8515625,8145.75,19.22082657,40536.72323,13.81411202,3964.65015,13.69091303,5873.40169
4/11/2018,17.96984883,75365.54598,19.47243056,25.1,15.1,0,1,0,82.88802083,7957.25,18.92155394,40056.9297,12.58111733,3623.36179,13.80655832,5923.01352
4/12/2018,18.35605147,78196.77925,22.31909722,29.4,14.4,0,1,0,89.63802083,8605.25,20.07273758,42935.58568,9.88422059,2846.65553,13.00836726,5593.59792
4/13/2018,17.55561937,76226.4993,18.69659722,26.1,9.3,0,1,0,86.3203125,8286.75,18.92818623,40714.52858,11.61598465,3345.40358,13.9529962,6543.95522
4/14/2018,14.28788272,62623.78997,13.4625,18.4,9.2,0,1,0,79.11979167,7595.5,14.06667176,31017.01124,11.60448976,3342.09305,11.50854811,5247.89794
4/15/2018,14.24166231,62022.43938,14.67555556,18.3,11.2,0,1,0,79.65885417,7647.25,13.46132646,29332.23035,13.92257927,4009.70283,11.42327856,5243.28486
4/16/2018,17.96799192,77765.46904,16.48381944,21.8,13,0,1,0,92.88802083,8917.25,18.53788884,40783.35544,15.86455736,4568.99252,12.96814326,5731.91932
4/17/2018,17.83316877,76914.4569,13.33173611,17.5,7.9,0,1,0,92.30989583,8861.75,18.28804606,39995.95674,16.44222972,4735.36216,11.75655802,4808.43223
4/18/2018,17.90440735,77114.28246,12.45173611,24.4,2.9,0,1,0,91.1328125,8748.75,18.39997706,39615.15061,16.13297056,4646.29552,13.34659306,5765.7282
4/19/2018,17.96354639,78123.46327,15.00944444,23.3,9.4,0,1,0,83.47395833,8013.5,18.84258974,41265.27154,15.58368333,4488.1008,13.32150005,5874.78152
4/20/2018,17.86862566,78496.87252,13.66791667,22.7,5.8,0,1,0,90.60416667,8698,18.2390011,39925.1734,15.50787521,4466.26806,14.22023769,6783.05338
4/21/2018,14.92921949,65464.62748,14.91527778,24.8,9.6,0,1,0,87.17447917,8368.75,14.3819642,31740.995,13.18473903,3678.54219,11.27924746,5414.03878
4/22/2018,14.81918384,64804.29095,14.84118056,23.7,8.8,0,1,0,87.0546875,8357.25,14.03824592,30898.17928,13.68299937,3927.02082,11.39690817,5470.51592
4/23/2018,18.28465516,79007.99495,18.18805556,28.6,10.8,0,1,0,90.7109375,8708.25,18.85545092,41029.4612,16.26028451,4682.96194,13.807853,6213.53385
4/24/2018,18.23722282,78730.09092,21.38875,25.7,16.4,0,1,0,90.03385417,8643.25,18.66215197,40422.22117,16.63581737,4807.75122,13.45268063,6013.34824
4/25/2018,15.89957315,69465.23509,16.70645833,21.4,13.1,1,0,0,83.17708333,7985,16.0057988,35340.80375,15.06266161,4127.16928,11.93404056,5728.33947
4/26/2018,18.09353387,78326.90812,13.78666667,18.4,8.5,0,1,0,89.421875,8584.5,18.39598143,39845.69578,16.83375563,4848.12162,13.54186591,6161.54899
4/27/2018,18.0459948,79131.68719,13.24826389,18.5,9.4,0,1,0,89.50260417,8592.25,18.3618772,40230.87294,17.07121785,4916.51074,13.96600998,6619.88873
4/28/2018,14.56133692,63967.95308,12.504375,20.3,5.9,0,1,0,86.8046875,8333.25,13.68188369,30209.59918,14.69333242,4246.37307,11.08226807,5286.24187
4/29/2018,14.55948796,63755.99778,14.19569444,19,9,0,1,0,87.1953125,8370.75,13.60702112,29840.19731,15.00089865,4335.25971,11.41366914,5467.14752
4/30/2018,18.01242507,78209.94965,11.76652778,21.2,5.7,0,1,0,90.13020833,8652.5,18.31941158,40027.9143,18.19578721,5222.19093,13.4888402,6218.35533
5/1/2018,18.22932543,78659.53921,13.6,23.9,3.8,0,1,0,90.31770833,8670.5,18.30025278,39931.15157,18.31028545,5273.36221,13.61693286,5896.13193
5/2/2018,18.25568594,78134.33583,17.23236111,22.9,10.6,0,1,0,94.65885417,9087.25,18.70071974,40374.85392,17.53387792,5067.29072,12.96747577,5614.91701
5/3/2018,18.25537414,78936.2378,19.19083333,26.4,12.8,0,1,0,89.71875,8613,18.64010046,40449.01799,16.70377021,4810.68582,13.35569399,6023.41799
5/4/2018,18.00798323,78946.99846,13.26659722,16.6,10.8,0,1,0,95.78645833,9195.5,18.19912204,40001.67024,17.68667042,5093.76108,13.62495055,6485.47646
5/5/2018,14.66224394,64367.25089,15.01784722,21.3,11.3,0,1,0,92.63020833,8892.5,13.99082211,30863.75358,14.42161813,4095.73955,10.69667964,5113.01287
5/6/2018,14.75538653,64525.3053,14.21958333,22,7.3,0,1,0,94.47916667,9070,13.86137992,30328.69926,14.76121018,4206.9449,10.67704965,5114.30678
5/7/2018,18.17419257,78948.69254,15.20729167,19.6,8.6,0,1,0,99.50520833,9552.5,18.55773737,40789.90673,17.54188524,5052.06295,12.67848306,5679.96041
5/8/2018,18.74824765,79586.31127,14.19479167,19,8.4,0,1,0,100.2057292,9619.75,18.8600728,41039.51841,17.69776292,5096.95572,13.97933671,6290.70152
5/9/2018,18.82025056,79722.58138,12.40652778,18.7,4.6,0,1,0,98.13541667,9421,18.72940415,41017.39508,17.94156655,5149.2296,13.55319892,6004.06712
5/10/2018,18.66900996,79436.63738,8.976666667,12.8,6.2,0,1,0,100.5052083,9648.5,18.23537441,39971.94071,18.66109153,5374.39436,13.50120889,5940.53191
5/11/2018,18.2301671,77496.44035,10.98291667,14,6.3,0,1,0,87.52083333,8402,17.58370831,38367.65154,18.81308753,5399.35612,14.08113729,6547.72884
5/12/2018,14.57915669,62865.32363,13.396875,16.2,11.4,0,1,0,79.73958333,7655,13.33065159,29434.0787,14.2682531,4052.18388,10.92000697,5219.76333
5/13/2018,14.35997429,61345.81017,13.47298611,17.2,10,0,1,0,80.33333333,7712,12.840118,28055.65782,14.62985101,4213.39709,10.79712033,5182.61776
5/14/2018,18.24606118,76724.68726,9.582777778,16,5.8,0,1,0,85.3203125,8190.75,18.15087781,39296.65046,18.40897271,5301.78414,12.98623411,5973.66769
5/15/2018,18.79671353,79021.38369,10.59944444,14.2,7.8,0,1,0,96.66145833,9279.5,18.5183331,40332.9295,18.45613747,5315.36759,14.29049916,6330.69113
5/16/2018,19.0272964,80257.13623,10.10409722,14.7,6,0,1,0,99.90625,9591,18.68379729,40786.72948,18.40739236,5301.329,14.16780363,6318.84042
5/17/2018,18.98312537,80583.36721,12.26243056,15.1,10.4,0,1,0,97.70572917,9379.75,18.7803688,40922.42361,17.75555861,5113.60088,14.25538923,6628.75599
5/18/2018,18.57359396,79216.37822,12.60013889,17.1,9.2,0,1,0,96.36197917,9250.75,18.45994062,40464.18983,16.9164274,4871.93109,13.46942813,6182.46751
5/19/2018,15.22949366,65456.36374,11.45486111,14.8,8.1,0,1,0,92.171875,8848.5,14.04631501,31014.26355,13.40920638,3848.44223,10.77035685,5159.00093
5/20/2018,15.1126604,64954.2144,13.51986111,15.5,11.6,0,1,0,91.83333333,8816,13.74172018,30286.75127,14.72299472,4240.22248,11.0654615,5311.42152
5/21/2018,18.90301764,79657.31634,12.72666667,14.3,11.2,0,1,0,97.61458333,9371,18.69609669,40850.97127,17.3252539,4972.34787,14.21478069,6567.22868
5/22/2018,19.07252751,80371.63093,14.16520833,16.1,12.2,0,1,0,99.1796875,9521.25,19.21079881,41764.27662,17.37523931,5004.06892,13.59654718,6471.95646
5/23/2018,18.96867185,79896.04584,12.83833333,14.9,11.2,0,1,0,98.29427083,9436.25,19.16306213,41775.47544,17.11501701,4929.1249,13.03587764,5918.28845
5/24/2018,18.90939519,80837.66443,12.820625,15.6,10.5,0,1,0,97.55208333,9365,19.05468578,41901.25403,17.29544316,4981.08763,13.33117061,6358.96838
5/25/2018,18.25809535,77998.58334,11.29090278,15.5,6.5,0,1,0,94.1875,9042,18.29099049,40148.72412,16.72458656,4816.68093,12.89131246,5930.00373
5/26/2018,15.01505936,64279.4691,10.17208333,20.4,3.7,0,1,0,89.30729167,8573.5,13.87542221,30636.93225,14.19631234,3946.57483,10.57577207,5055.21905
5/27/2018,14.91252781,63587.0186,14.46298611,20.1,7.5,0,1,0,90.9453125,8730.75,13.60585663,29919.27872,14.64360965,4202.71597,11.1360116,5233.92545
5/28/2018,18.74470012,79571.25202,17.13708333,20.2,15.1,0,1,0,96.3125,9246,18.80318738,41009.75167,16.99849913,4895.56775,13.58645865,6317.70327
5/29/2018,18.5377637,79211.86429,13.625625,18,8.4,0,1,0,96.40625,9255,18.42899629,40580.64982,16.71358087,4813.51129,13.83145675,6459.2903
5/30/2018,18.20553206,77318.89466,10.35319444,15.1,5.4,0,1,0,83.91145833,8055.5,18.15429294,39685.28437,17.30378705,4983.49067,14.50821353,6702.79465
5/31/2018,18.48654452,79362.73561,10.04229167,14.7,5.2,0,1,0,93.7265625,8997.75,18.32087583,40342.56857,17.52666972,5047.68088,13.88847557,6555.36047
6/1/2018,18.26315006,77618.38777,6.954652778,14.5,1.1,0,1,0,96.30729167,9245.5,17.57136432,38481.28785,18.11571462,5217.32581,14.04051864,6402.4765
6/2/2018,14.78088596,63395.21989,7.165694444,14.7,0.6,0,0,0,90.86197917,8722.75,13.28595618,29308.81934,14.29299101,4116.38141,10.45710725,4946.21173
6/3/2018,14.85682793,63646.65086,7.438055556,12,2.2,0,0,0,91.30989583,8765.75,13.24107117,29103.87444,15.4404451,4446.84819,10.59244591,4999.63447
6/4/2018,18.22232315,77353.76176,8.725486111,14.9,4.3,1,0,0,91.8671875,8819.25,17.67583895,38568.68059,19.0058492,5473.68457,13.21995351,6213.37815
6/5/2018,18.14663385,77268.36693,10.41652778,16.7,7,1,0,0,86.32291667,8287,17.96301234,39249.18197,18.43051422,5289.55758,13.31245833,6363.35508
6/6/2018,18.22037074,77527.67748,10.04034722,18.6,3.2,1,0,0,90.68489583,8705.75,17.68445201,38728.9499,18.76947681,5349.30089,13.41615578,6359.25784
6/7/2018,18.49604798,79366.5419,15.10888889,17.6,10.5,1,0,0,94.79427083,9100.25,17.98959461,39613.08734,18.16260843,5212.66862,12.60691791,5912.6445
6/8/2018,18.35669834,78842.01935,12.96020833,17.6,10.8,0,0,1,102.2473958,9815.75,17.70901961,38959.84315,18.02583969,5191.44183,13.05753143,6202.32743
6/9/2018,15.0308667,64302.04776,11.14770833,16.2,6.6,0,0,1,97.99739583,9407.75,13.66864193,30180.36139,14.2351066,4099.7107,9.27111875,4153.4612
6/10/2018,14.79776465,63304.83717,7.737847222,17,2.8,0,0,1,97.00260417,9312.25,13.16393814,29065.97542,15.41391694,4439.20808,9.77394179,4476.46534
6/11/2018,15.9515701,68575.79986,10.57736111,16.2,3.8,1,0,0,98.73697917,9478.75,14.79059956,32613.27204,15.79417556,4548.72256,11.32743635,5369.20483
6/12/2018,18.48037052,78707.89805,12.7025,15.8,10.6,0,0,1,103.3854167,9925,17.95577942,39359.06848,19.03578472,5482.306,12.45797492,5792.95834
