date,avg_consumption,total_consumption
2018-01-01,10.793348519553073,3864.01877
2018-01-02,12.303591684782608,4527.72174
2018-01-03,13.253080552631578,5036.17061
2018-01-04,13.591576536458334,5219.16539
2018-01-05,14.025496067708334,5385.79049
2018-01-06,12.274382421875002,4713.36285
2018-01-07,12.499366787709496,4474.77331
2018-01-08,13.828184188481675,5282.36636
2018-01-09,14.010666161879897,5366.08514
2018-01-10,13.714066578249335,5170.2031
2018-01-11,11.932860728291317,4260.03128
2018-01-12,11.704640084985835,4131.73795
2018-01-13,8.531443065134098,2226.70664
2018-01-14,11.304526204545455,4973.99153
2018-01-15,12.605757995824636,6038.15808
2018-01-16,12.855839895833332,6170.80315
2018-01-17,12.911310861344539,6145.78397
2018-01-18,13.76443312633833,6427.99027
2018-01-19,13.070824778012684,6182.50012
2018-01-20,11.875247404063204,5260.7346
2018-01-21,11.72153399103139,5227.80416
2018-01-22,13.027586842105263,6188.10375
2018-01-23,12.730482468619247,6085.17062
2018-01-24,12.996341467505243,6199.25488
2018-01-25,12.781316497890295,6058.34402
2018-01-26,11.830284255765198,5643.04559
2018-01-27,12.657948522167487,5139.1271
2018-01-28,15.503349765395896,5286.64227
2018-01-29,14.563561299999998,5825.42452
2018-01-30,13.099223494736842,6222.13116
2018-01-31,12.810067341772152,6071.97192
2018-02-01,13.120826834381552,6258.6344
2018-02-02,14.014274940898346,5928.0383
2018-02-03,14.018437338935573,5004.58213
2018-02-04,12.244950745920747,5253.08387
2018-02-05,13.068322951167728,6155.18011
2018-02-06,13.81346603004292,6437.07517
2018-02-07,12.994432753303965,5899.47247
2018-02-08,14.504677083333332,6614.13275
2018-02-09,13.305246338912134,6359.90775
2018-02-10,10.625583810526317,5047.15231
2018-02-11,10.186183791666668,4889.36822
2018-02-12,12.769391565762005,6116.53856
2018-02-13,13.231748696581196,6192.45839
2018-02-14,13.255558145833334,6362.66791
2018-02-15,13.269000197802198,6037.39509
2018-02-16,12.77320221987315,6041.72465
2018-02-17,9.904049436325678,4744.03968
2018-02-18,9.960716931106472,4771.18341
2018-02-19,12.879722668067227,6130.74799
2018-02-20,13.91491238410596,6303.45531
2018-02-21,13.21315917721519,6263.03745
2018-02-22,12.734789866962306,5743.39023
2018-02-23,13.205828063829788,6206.73919
2018-02-24,11.363215479744136,5329.34806
2018-02-25,11.336225208791209,5157.98247
2018-02-26,13.138428203463205,6069.95383
2018-02-27,14.016863242630384,6181.4366899999995
2018-02-28,13.789012444444444,6205.0556
2018-03-01,13.436841183574879,5562.85225
2018-03-02,13.230542129436326,6337.42968
2018-03-03,11.532948625,5535.81534
2018-03-04,11.06712675,5312.22084
2018-03-05,13.574905842450766,6203.73197
2018-03-06,13.90385838641189,6548.7173
2018-03-07,14.148594713656387,6423.4619999999995
2018-03-08,13.880038755555555,6246.01744
2018-03-09,13.899869637526653,6519.03886
2018-03-10,12.468514629629631,5386.39832
2018-03-11,12.401469239631336,5382.23765
2018-03-12,13.172925351812367,6178.10199
2018-03-13,13.375800221238938,6045.8617
2018-03-14,13.61486836689038,6085.84616
2018-03-15,14.63834874439462,6528.70354
2018-03-16,15.084407453703705,6516.46402
2018-03-17,12.170225789473685,5318.38867
2018-03-18,12.190535333333335,5302.88287
2018-03-19,13.388793582417582,6091.90108
2018-03-20,13.874039235955056,6173.94746
2018-03-21,13.452519822222223,6053.63392
2018-03-22,13.263251113585746,5955.19975
2018-03-23,13.844274347826088,6368.3662
2018-03-24,11.658785270833333,5596.21693
2018-03-25,11.728390791666667,5629.62758
2018-03-26,13.071111362637362,5947.35567
2018-03-27,12.850614391891892,5705.67279
2018-03-28,12.888660650224214,5748.34265
2018-03-29,13.398885497835497,6190.2851
2018-03-30,11.627634354166666,5581.26449
2018-03-31,10.836542993630573,5104.01175
2018-04-01,10.694573127659575,5026.44937
2018-04-02,10.831623187500002,5199.17913
2018-04-03,11.484401833333333,5512.51288
2018-04-04,12.778064058577405,6107.91462
2018-04-05,12.722377729166668,6106.74131
2018-04-06,12.675721941544884,6071.67081
2018-04-07,10.870149789029536,5152.451
2018-04-08,10.690345137420719,5056.53325
2018-04-09,13.293857706013362,5968.94211
2018-04-10,13.69091303030303,5873.40169
2018-04-11,13.806558321678322,5923.01352
2018-04-12,13.008367255813955,5593.59792
2018-04-13,13.952996204690832,6543.95522
2018-04-14,11.508548114035086,5247.89794
2018-04-15,11.423278562091502,5243.28486
2018-04-16,12.968143257918552,5731.91932
2018-04-17,11.756558019559902,4808.43223
2018-04-18,13.346593055555555,5765.7282
2018-04-19,13.321500045351472,5874.78152
2018-04-20,14.220237693920335,6783.05338
2018-04-21,11.279247458333334,5414.03878
2018-04-22,11.396908166666666,5470.51592
2018-04-23,13.807853,6213.53385
2018-04-24,13.45268062639821,6013.34824
2018-04-25,11.9340405625,5728.33947
2018-04-26,13.541865912087912,6161.54899
2018-04-27,13.966009978902953,6619.88873
2018-04-28,11.082268071278826,5286.24187
2018-04-29,11.413669144050106,5467.14752
2018-04-30,13.488840195227766,6218.35533
2018-05-01,13.616932863741338,5896.13193
2018-05-02,12.967475773672057,5614.91701
2018-05-03,13.35569399113082,6023.41799
2018-05-04,13.624950546218487,6485.47646
2018-05-05,10.696679644351464,5113.01287
2018-05-06,10.677049645093945,5114.30678
2018-05-07,12.678483058035713,5679.96041
2018-05-08,13.97933671111111,6290.70152
2018-05-09,13.553198916478555,6004.06712
2018-05-10,13.501208886363635,5940.53191
2018-05-11,14.08113729032258,6547.72884
2018-05-12,10.920006966527197,5219.76333
