date,avg_consumption,total_consumption
2018-01-01,13.824643008805031,54952.95596
2018-01-02,15.409389175609757,63178.49562
2018-01-03,15.400263678606,63633.88952
2018-01-04,16.02791336872587,66419.673
2018-01-05,16.504047981118376,68178.22221
2018-01-06,14.631408585353661,58540.26575
2018-01-07,14.012496796116505,50515.05095
2018-01-08,16.54339466975384,67877.54833
2018-01-09,16.4912826500484,68141.97991
2018-01-10,16.864198159628998,69092.61986
2018-01-11,16.214688404308617,64729.03611
2018-01-12,17.17045403198032,69797.89564
2018-01-13,13.54917671201232,52787.59247
2018-01-14,13.639213283398822,55538.87649
2018-01-15,16.048905417145484,69828.78747
2018-01-16,17.132768115015974,75075.78988
2018-01-17,17.982167646649664,77557.08906
2018-01-18,18.568887570231638,75352.54576
2018-01-19,17.887385534105537,69492.4928
2018-01-20,15.406107617901828,64027.78326
2018-01-21,15.197447031437486,63327.76178
2018-01-22,17.37168315585673,71779.7948
2018-01-23,17.6768036058257,75250.15295
2018-01-24,17.494112648359323,75172.20205
2018-01-25,16.897905849744713,69501.08676
2018-01-26,17.061751399341485,72546.56695
2018-01-27,15.499390105973026,64353.46772
2018-01-28,16.39712546716233,66162.40126
2018-01-29,19.199386027865405,73034.46445
2018-01-30,16.93931849872182,72889.8875
2018-01-31,17.10880799585826,74354.87955
2018-02-01,17.097501490241104,74459.61899
2018-02-02,17.347074400557624,74661.80822
2018-02-03,14.582368349881797,61683.41812
2018-02-04,14.668347202436738,62604.50586
2018-02-05,17.70989085780347,76595.27796
2018-02-06,18.74330209923664,78571.9224
2018-02-07,18.33244565128728,71918.18429
2018-02-08,19.29883675115769,79183.12719
2018-02-09,19.12751062733209,82018.76557
2018-02-10,16.381685640729625,70949.08051
2018-02-11,15.146721007770191,64328.12412
2018-02-12,18.053108631047927,78729.60674
2018-02-13,18.193789247064238,79015.6267
2018-02-14,18.668185560384266,81617.30727
2018-02-15,18.29025320754717,76581.29018
2018-02-16,17.641179520818795,75839.43076
2018-02-17,15.162396899512647,65334.76824
2018-02-18,15.24394511262318,64969.69407
2018-02-19,18.288447956764294,78676.90311
2018-02-20,18.39768640112465,78521.32556
2018-02-21,18.545902833486657,80637.58552
2018-02-22,18.676590862932063,78348.29867
2018-02-23,18.860213488316642,79099.73537
2018-02-24,15.906364147858131,69065.43313
2018-02-25,14.526725555816135,61941.95777
2018-02-26,18.29701631286211,78951.62539
2018-02-27,18.849060465171757,79015.26147
2018-02-28,18.39280018173007,75907.08635
2018-03-01,17.97230562593891,71781.38867
2018-03-02,18.503308660364308,80248.84966
2018-03-03,15.72634548590072,67481.74848
2018-03-04,14.769761479357799,64396.16005
2018-03-05,18.231600002300965,79234.53361
2018-03-06,18.556601427578215,80071.73516
2018-03-07,18.851963470211253,79423.3221
2018-03-08,18.60323722396714,76998.79887
2018-03-09,18.93060160914068,79527.45736
2018-03-10,16.61286532910202,70671.12911
2018-03-11,15.917422938144332,67935.5611
2018-03-12,18.251260719075145,78936.70261
2018-03-13,18.302020039370078,79028.12253
2018-03-14,18.55701424059452,79906.50332
2018-03-15,18.436557479108636,79424.68962
2018-03-16,18.24174212572759,78348.28243
2018-03-17,16.271637889632878,70472.4637
2018-03-18,15.809261367006489,68232.77206
2018-03-19,18.518532607783733,79463.02342
2018-03-20,18.494486015406164,79230.37809
2018-03-21,18.320630710446366,78393.97881
2018-03-22,18.19599260365995,78552.10007
2018-03-23,18.075038018164882,77614.21325
2018-03-24,15.085007920837125,66313.69482
2018-03-25,14.148713586584531,62013.81165
2018-03-26,17.263055941729753,75249.66085
2018-03-27,17.78740278376519,77570.86354
2018-03-28,17.598886325071497,73844.92702
2018-03-29,18.151162659376453,78013.69711
2018-03-30,15.367294496659754,66709.42541
2018-03-31,14.092040764774044,60807.1559
2018-04-01,13.99141049976969,60750.70439
2018-04-02,14.798432442289934,64106.80934
2018-04-03,15.292189402881043,65817.58319
2018-04-04,17.027413463302754,74239.5227
2018-04-05,17.072462676537583,74948.11115
2018-04-06,16.902992757679183,74288.65317
2018-04-07,14.455279476584021,62967.1974
2018-04-08,14.693555731343285,63990.43521
2018-04-09,17.438873446917015,75231.30005
2018-04-10,18.250324296783283,77728.13118
2018-04-11,17.969848826895564,75365.54598
2018-04-12,18.35605146713615,78196.77925
2018-04-13,17.5556193689544,76226.4993
2018-04-14,14.28788272187999,62623.78997
2018-04-15,14.241662314580942,62022.43938
2018-04-16,17.96799192236599,77765.46904
2018-04-17,17.833168768838398,76914.4569
2018-04-18,17.90440735082424,77114.28246
2018-04-19,17.963546394573463,78123.46327
2018-04-20,17.86862565900296,78496.87252
2018-04-21,14.92921949372862,65464.62748
2018-04-22,14.81918384404299,64804.29095
2018-04-23,18.284655160842394,79007.99495
2018-04-24,18.237222821403755,78730.09092
2018-04-25,15.89957314946212,69465.23509
2018-04-26,18.09353386925387,78326.90812000001
2018-04-27,18.0459947981756,79131.68719
2018-04-28,14.56133691782381,63967.95308
2018-04-29,14.559487960721626,63755.99778
2018-04-30,18.012425069092583,78209.94965
2018-05-01,18.22932542526072,78659.53921
2018-05-02,18.255685941588784,78134.33583
2018-05-03,18.255374144310824,78936.2378
2018-05-04,18.007983225364963,78946.99846
2018-05-05,14.662243938496584,64367.25089
2018-05-06,14.755386530985593,64525.3053
2018-05-07,18.174192573664826,78948.69254
2018-05-08,18.748247648998824,79586.31127
2018-05-09,18.820250561850802,79722.58138
2018-05-10,18.669009960047003,79436.63738
2018-05-11,18.230167101858388,77496.44035
2018-05-12,14.57915668599258,62865.32363
